date,tmax,tmin,tmed,year,precip,month
1963-07-01,24.2,17.9,21.05,1963,0.1,7
1963-08-01,24.4,18.3,21.35,1963,16.4,8
1963-09-01,24.8,17.6,21.2,1963,17.1,9
1963-10-01,24.1,17.2,20.65,1963,5.0,10
1963-11-01,22.1,16.1,19.1,1963,67.3,11
1963-12-01,19.1,13.0,16.05,1963,152.8,12
1964-01-01,18.4,13.2,15.8,1964,200.9,1
1964-02-01,19.2,13.2,16.2,1964,53.0,2
1964-03-01,19.2,12.9,16.05,1964,83.9,3
1964-04-01,18.9,13.1,16.0,1964,10.9,4
1964-05-01,21.9,15.4,18.65,1964,0.2,5
1964-06-01,22.5,16.8,19.65,1964,67.8,6
1964-07-01,23.7,17.7,20.7,1964,0.0,7
1964-08-01,24.4,18.3,21.35,1964,1.3,8
1964-09-01,25.1,18.4,21.75,1964,77.8,9
1964-10-01,24.2,17.6,20.9,1964,37.3,10
1964-11-01,22.9,15.9,19.4,1964,30.8,11
1964-12-01,19.7,13.2,16.45,1964,27.3,12
1965-01-01,18.8,12.4,15.6,1965,121.4,1
1965-02-01,18.4,13.2,15.8,1965,234.3,2
1965-03-01,20.1,13.2,16.65,1965,48.7,3
1965-04-01,19.9,13.2,16.55,1965,5.0,4
1965-05-01,22.0,15.4,18.7,1965,0.5,5
1965-06-01,23.0,17.0,20.0,1965,53.6,6
1965-07-01,24.0,17.7,20.85,1965,0.0,7
1965-08-01,25.1,18.7,21.9,1965,6.7,8
1965-09-01,24.6,18.1,21.35,1965,12.9,9
1965-10-01,23.1,16.8,19.95,1965,192.0,10
1965-11-01,20.6,14.3,17.45,1965,82.7,11
1965-12-01,19.9,13.5,16.7,1965,7.5,12
1966-01-01,19.9,14.6,17.25,1966,42.1,1
1966-02-01,19.3,13.5,16.4,1966,83.4,2
1966-03-01,19.0,13.0,16.0,1966,93.5,3
1966-04-01,20.9,14.3,17.6,1966,20.0,4
1966-05-01,21.6,14.9,18.25,1966,6.6,5
1966-06-01,22.8,16.9,19.85,1966,49.7,6
1966-07-01,22.9,17.5,20.2,1966,0.0,7
1966-08-01,26.0,19.0,22.5,1966,0.0,8
1966-09-01,25.9,19.2,22.55,1966,12.4,9
1966-10-01,24.0,17.9,20.95,1966,234.3,10
1966-11-01,20.4,14.7,17.55,1966,130.5,11
1966-12-01,19.4,12.8,16.1,1966,50.8,12
1967-01-01,19.8,13.1,16.45,1967,9.8,1
1967-02-01,19.8,11.9,15.85,1967,28.2,2
1967-03-01,21.1,13.6,17.35,1967,1.2,3
1967-04-01,18.8,12.4,15.6,1967,26.0,4
1967-05-01,20.1,13.5,16.8,1967,57.4,5
1967-06-01,21.6,15.7,18.65,1967,0.0,6
1967-07-01,23.8,17.4,20.6,1967,0.0,7
1967-08-01,25.3,18.2,21.75,1967,0.5,8
1967-09-01,25.3,18.7,22.0,1967,22.1,9
1967-10-01,24.4,17.8,21.1,1967,39.7,10
1967-11-01,20.7,14.8,17.75,1967,306.1,11
1967-12-01,19.4,13.2,16.3,1967,99.8,12
1968-01-01,18.7,12.3,15.5,1968,5.7,1
1968-02-01,18.6,12.6,15.6,1968,146.9,2
1968-03-01,17.8,11.4,14.6,1968,129.0,3
1968-04-01,18.8,12.5,15.65,1968,52.6,4
1968-05-01,20.5,13.9,17.2,1968,13.6,5
1968-06-01,22.3,16.3,19.3,1968,1.5,6
1968-07-01,23.9,17.7,20.8,1968,0.0,7
1968-08-01,25.7,19.1,22.4,1968,0.0,8
1968-09-01,26.2,19.1,22.65,1968,1.8,9
1968-10-01,25.4,18.2,21.8,1968,80.2,10
1968-11-01,22.2,15.9,19.05,1968,124.3,11
1968-12-01,20.1,13.1,16.6,1968,83.1,12
1969-01-01,20.4,13.8,17.1,1969,248.0,1
1969-02-01,19.0,13.8,16.4,1969,438.1,2
1969-03-01,19.3,13.9,16.6,1969,149.9,3
1969-04-01,19.2,12.6,15.9,1969,6.5,4
1969-05-01,20.0,13.7,16.85,1969,9.8,5
1969-06-01,21.6,16.1,18.85,1969,10.4,6
1969-07-01,24.4,18.1,21.25,1969,0.0,7
1969-08-01,25.5,19.0,22.25,1969,0.0,8
1969-09-01,24.9,18.0,21.45,1969,2.8,9
1969-10-01,23.3,16.9,20.1,1969,100.1,10
1969-11-01,21.8,15.6,18.7,1969,27.2,11
1969-12-01,18.9,13.2,16.05,1969,13.4,12
1970-01-01,18.4,13.8,16.1,1970,243.7,1
1970-02-01,18.3,12.0,15.15,1970,83.6,2
1970-03-01,17.9,12.4,15.15,1970,127.2,3
1970-04-01,19.9,12.8,16.35,1970,33.7,4
1970-05-01,21.6,14.7,18.15,1970,8.5,5
1970-06-01,21.5,15.9,18.7,1970,2.5,6
1970-07-01,23.6,17.8,20.7,1970,0.5,7
1970-08-01,24.8,18.5,21.65,1970,3.4,8
1970-09-01,25.3,18.4,21.85,1970,0.1,9
1970-10-01,23.9,17.5,20.7,1970,26.5,10
1970-11-01,22.4,15.2,18.8,1970,159.7,11
1970-12-01,19.4,12.5,15.95,1970,167.7,12
1971-01-01,19.4,13.8,16.6,1971,66.3,1
1971-02-01,18.9,12.1,15.5,1971,76.9,2
1971-03-01,18.3,11.8,15.05,1971,73.5,3
1971-04-01,18.7,12.4,15.55,1971,51.8,4
1971-05-01,19.6,13.5,16.55,1971,3.8,5
1971-06-01,21.6,15.4,18.5,1971,3.5,6
1971-07-01,23.7,17.9,20.8,1971,0.0,7
1971-08-01,24.6,18.1,21.35,1971,0.0,8
1971-09-01,24.4,17.9,21.15,1971,9.3,9
1971-10-01,26.1,18.8,22.45,1971,13.5,10
1971-11-01,22.3,16.2,19.25,1971,48.9,11
1971-12-01,20.0,13.1,16.55,1971,19.1,12
1972-01-01,18.8,12.6,15.7,1972,168.2,1
1972-02-01,17.8,11.3,14.55,1972,79.7,2
1972-03-01,17.8,11.4,14.6,1972,58.1,3
1972-04-01,19.7,12.9,16.3,1972,12.2,4
1972-05-01,20.0,13.5,16.75,1972,11.6,5
1972-06-01,21.4,15.6,18.5,1972,0.4,6
1972-07-01,23.9,17.6,20.75,1972,2.1,7
1972-08-01,25.1,18.3,21.7,1972,17.4,8
1972-09-01,25.2,18.4,21.8,1972,192.0,9
1972-10-01,22.8,16.8,19.8,1972,198.8,10
1972-11-01,21.2,14.9,18.05,1972,110.4,11
1972-12-01,19.5,12.7,16.1,1972,102.6,12
1973-01-01,18.7,12.6,15.65,1973,132.2,1
1973-02-01,18.5,12.2,15.35,1973,31.3,2
1973-03-01,20.0,13.2,16.6,1973,59.9,3
1973-04-01,19.9,13.4,16.65,1973,81.8,4
1973-05-01,20.3,14.0,17.15,1973,50.4,5
1973-06-01,21.5,15.7,18.6,1973,2.3,6
1973-07-01,23.8,17.3,20.55,1973,0.3,7
1973-08-01,24.7,18.2,21.45,1973,0.0,8
1973-09-01,25.4,18.5,21.95,1973,10.4,9
1973-10-01,23.5,17.3,20.4,1973,72.5,10
1973-11-01,21.6,15.6,18.6,1973,208.7,11
1973-12-01,19.7,13.2,16.45,1973,12.6,12
1974-01-01,19.4,12.7,16.05,1974,14.4,1
1974-02-01,18.9,12.9,15.9,1974,55.4,2
1974-03-01,18.2,12.2,15.2,1974,116.4,3
1974-04-01,18.4,12.2,15.3,1974,73.5,4
1974-05-01,20.4,14.6,17.5,1974,75.1,5
1974-06-01,21.9,16.0,18.95,1974,1.0,6
1974-07-01,23.7,17.5,20.6,1974,0.0,7
1974-08-01,24.4,17.8,21.1,1974,0.0,8
1974-09-01,24.3,17.9,21.1,1974,2.9,9
1974-10-01,23.6,16.6,20.1,1974,20.5,10
1974-11-01,22.3,14.8,18.55,1974,12.8,11
1974-12-01,20.4,13.7,17.05,1974,96.3,12
1975-01-01,19.3,13.2,16.25,1975,64.3,1
1975-02-01,19.2,12.1,15.65,1975,136.5,2
1975-03-01,19.4,12.2,15.8,1975,30.0,3
1975-04-01,19.2,13.6,16.4,1975,94.1,4
1975-05-01,20.4,13.7,17.05,1975,7.7,5
1975-06-01,22.0,15.5,18.75,1975,21.3,6
1975-07-01,24.9,17.9,21.4,1975,1.2,7
1975-08-01,26.0,18.8,22.4,1975,4.2,8
1975-09-01,25.6,18.1,21.85,1975,5.5,9
1975-10-01,24.1,16.9,20.5,1975,28.3,10
1975-11-01,22.4,16.2,19.3,1975,60.1,11
1975-12-01,18.8,12.5,15.65,1975,174.2,12
1976-01-01,18.7,12.2,15.45,1976,49.1,1
1976-02-01,19.0,12.1,15.55,1976,54.9,2
1976-03-01,18.9,12.4,15.65,1976,26.7,3
1976-04-01,18.9,12.3,15.6,1976,32.5,4
1976-05-01,19.7,13.4,16.55,1976,25.3,5
1976-06-01,22.5,16.4,19.45,1976,0.0,6
1976-07-01,25.5,19.3,22.4,1976,11.7,7
1976-08-01,28.6,21.0,24.8,1976,14.5,8
1976-09-01,26.5,19.6,23.05,1976,16.1,9
1976-10-01,24.4,17.5,20.95,1976,2.1,10
1976-11-01,21.8,15.2,18.5,1976,70.7,11
1976-12-01,20.2,13.6,16.9,1976,240.4,12
1977-01-01,19.3,13.1,16.2,1977,67.9,1
1977-02-01,19.5,12.9,16.2,1977,51.8,2
1977-03-01,20.3,14.1,17.2,1977,8.0,3
1977-04-01,19.8,14.0,16.9,1977,16.7,4
1977-05-01,20.8,14.9,17.85,1977,1.4,5
1977-06-01,22.1,16.6,19.35,1977,20.6,6
1977-07-01,24.1,17.6,20.85,1977,0.0,7
1977-08-01,25.3,18.7,22.0,1977,0.8,8
1977-09-01,25.5,19.2,22.35,1977,5.0,9
1977-10-01,23.9,17.4,20.65,1977,53.8,10
1977-11-01,22.6,16.0,19.3,1977,84.7,11
1977-12-01,20.0,14.9,17.45,1977,277.6,12
1978-01-01,18.4,12.6,15.5,1978,155.8,1
1978-02-01,19.0,14.1,16.55,1978,175.4,2
1978-03-01,19.4,12.6,16.0,1978,12.4,3
1978-04-01,19.2,13.6,16.4,1978,25.1,4
1978-05-01,20.4,14.4,17.4,1978,8.7,5
1978-06-01,21.5,15.8,18.65,1978,0.7,6
1978-07-01,24.6,17.9,21.25,1978,0.0,7
1978-08-01,24.8,18.9,21.85,1978,4.3,8
1978-09-01,27.0,20.1,23.55,1978,20.0,9
1978-10-01,23.6,17.4,20.5,1978,98.1,10
1978-11-01,22.0,16.0,19.0,1978,93.7,11
1978-12-01,20.7,15.5,18.1,1978,121.3,12
1979-01-01,18.2,13.2,15.7,1979,361.9,1
1979-02-01,19.4,14.1,16.75,1979,61.9,2
1979-03-01,18.2,12.7,15.45,1979,38.3,3
1979-04-01,19.7,13.8,16.75,1979,11.9,4
1979-05-01,20.7,15.1,17.9,1979,3.1,5
1979-06-01,22.3,17.0,19.65,1979,1.8,6
1979-07-01,23.7,17.8,20.75,1979,32.3,7
1979-08-01,25.3,18.7,22.0,1979,0.3,8
1979-09-01,25.1,18.7,21.9,1979,5.0,9
1979-10-01,23.6,17.6,20.6,1979,98.7,10
1979-11-01,22.4,16.0,19.2,1979,23.2,11
1979-12-01,20.9,14.5,17.7,1979,24.1,12
1980-01-01,19.1,13.8,16.45,1980,87.4,1
1980-02-01,19.4,13.3,16.35,1980,23.0,2
1980-03-01,19.4,13.3,16.35,1980,98.4,3
1980-04-01,19.9,13.7,16.8,1980,64.6,4
1980-05-01,21.4,15.3,18.35,1980,21.8,5
1980-06-01,22.9,17.0,19.95,1980,0.2,6
1980-07-01,24.2,17.9,21.05,1980,1.0,7
1980-08-01,26.6,19.8,23.2,1980,0.6,8
1980-09-01,25.7,19.2,22.45,1980,53.1,9
1980-10-01,24.0,18.2,21.1,1980,82.9,10
1980-11-01,21.7,15.6,18.65,1980,129.7,11
1980-12-01,20.0,14.4,17.2,1980,9.7,12
1981-01-01,19.4,12.9,16.15,1981,14.8,1
1981-02-01,18.5,11.9,15.2,1981,58.2,2
1981-03-01,20.5,14.1,17.3,1981,29.8,3
1981-04-01,19.0,13.2,16.1,1981,76.2,4
1981-05-01,20.4,14.1,17.25,1981,9.5,5
1981-06-01,23.4,17.7,20.55,1981,2.0,6
1981-07-01,24.3,17.8,21.05,1981,0.0,7
1981-08-01,24.7,18.3,21.5,1981,3.1,8
1981-09-01,25.9,19.2,22.55,1981,3.8,9
1981-10-01,24.1,17.5,20.8,1981,81.8,10
1981-11-01,23.7,17.5,20.6,1981,44.8,11
1981-12-01,21.1,14.9,18.0,1981,30.2,12
1982-01-01,20.1,13.5,16.8,1982,42.4,1
1982-02-01,19.6,13.3,16.45,1982,124.8,2
1982-03-01,19.4,12.7,16.05,1982,47.3,3
1982-04-01,19.4,13.9,16.65,1982,24.4,4
1982-05-01,21.0,14.8,17.9,1982,9.8,5
1982-06-01,22.8,16.8,19.8,1982,0.7,6
1982-07-01,24.0,17.9,20.95,1982,13.6,7
1982-08-01,25.4,18.9,22.15,1982,2.1,8
1982-09-01,24.6,18.6,21.6,1982,62.5,9
1982-10-01,24.0,17.5,20.75,1982,10.6,10
1982-11-01,22.0,15.7,18.85,1982,37.3,11
1982-12-01,19.9,14.3,17.1,1982,0.7,12
1983-01-01,19.6,13.6,16.6,1983,21.4,1
1983-02-01,19.0,12.9,15.95,1983,60.6,2
1983-03-01,20.0,13.7,16.85,1983,48.7,3
1983-04-01,19.7,13.7,16.7,1983,15.7,4
1983-05-01,20.3,14.3,17.3,1983,10.7,5
1983-06-01,23.4,17.1,20.25,1983,13.8,6
1983-07-01,24.0,18.3,21.15,1983,5.0,7
1983-08-01,25.3,18.8,22.05,1983,0.8,8
1983-09-01,26.1,19.6,22.85,1983,18.0,9
1983-10-01,25.6,18.6,22.1,1983,68.8,10
1983-11-01,22.2,16.1,19.15,1983,208.5,11
1983-12-01,20.5,14.3,17.4,1983,78.0,12
1984-01-01,18.9,12.8,15.85,1984,30.6,1
1984-02-01,18.7,11.8,15.25,1984,46.5,2
1984-03-01,18.8,12.9,15.85,1984,195.3,3
1984-04-01,19.8,14.1,16.95,1984,125.4,4
1984-05-01,20.0,13.8,16.9,1984,31.2,5
1984-06-01,21.5,15.9,18.7,1984,0.0,6
1984-07-01,24.1,17.5,20.8,1984,0.0,7
1984-08-01,24.7,18.2,21.45,1984,5.8,8
1984-09-01,25.5,18.9,22.2,1984,100.9,9
1984-10-01,24.6,17.0,20.8,1984,2.0,10
1984-11-01,22.4,15.3,18.85,1984,65.9,11
1984-12-01,19.8,13.5,16.65,1984,149.6,12
1985-01-01,18.7,12.5,15.6,1985,232.4,1
1985-02-01,18.7,12.9,15.8,1985,149.9,2
1985-03-01,19.0,12.7,15.85,1985,64.9,3
1985-04-01,20.4,13.2,16.8,1985,34.3,4
1985-05-01,20.1,14.4,17.25,1985,73.7,5
1985-06-01,22.6,16.6,19.6,1985,54.0,6
1985-07-01,24.5,17.8,21.15,1985,0.0,7
1985-08-01,26.1,18.6,22.35,1985,0.0,8
1985-09-01,26.6,19.7,23.15,1985,0.0,9
1985-10-01,25.4,18.3,21.85,1985,78.7,10
1985-11-01,22.6,16.5,19.55,1985,140.4,11
1985-12-01,20.8,14.7,17.75,1985,87.1,12
1986-01-01,19.7,13.0,16.35,1986,17.7,1
1986-02-01,19.3,12.4,15.85,1986,104.2,2
1986-03-01,19.0,12.2,15.6,1986,47.2,3
1986-04-01,18.7,12.7,15.7,1986,73.9,4
1986-05-01,22.3,15.0,18.65,1986,0.6,5
1986-06-01,21.9,16.3,19.1,1986,3.8,6
1986-07-01,24.2,18.1,21.15,1986,0.1,7
1986-08-01,25.4,18.6,22.0,1986,0.0,8
1986-09-01,25.9,19.3,22.6,1986,34.6,9
1986-10-01,24.8,17.6,21.2,1986,2.8,10
1986-11-01,22.3,15.4,18.85,1986,11.8,11
1986-12-01,20.6,14.8,17.7,1986,14.1,12
1987-01-01,20.2,14.7,17.45,1987,221.3,1
1987-02-01,20.0,14.2,17.1,1987,50.1,2
1987-03-01,21.3,14.1,17.7,1987,92.6,3
1987-04-01,21.1,14.9,18.0,1987,37.1,4
1987-05-01,21.8,15.6,18.7,1987,13.7,5
1987-06-01,24.0,18.1,21.05,1987,9.1,6
1987-07-01,24.9,19.1,22.0,1987,0.0,7
1987-08-01,26.9,20.2,23.55,1987,0.6,8
1987-09-01,28.7,21.0,24.85,1987,30.7,9
1987-10-01,24.3,17.8,21.05,1987,140.3,10
1987-11-01,22.3,15.7,19.0,1987,122.7,11
1987-12-01,20.4,14.5,17.45,1987,182.0,12
1988-01-01,18.7,12.7,15.7,1988,24.2,1
1988-02-01,18.7,12.1,15.4,1988,47.2,2
1988-03-01,20.0,12.3,16.15,1988,58.9,3
1988-04-01,20.6,14.5,17.55,1988,7.4,4
1988-05-01,21.4,15.2,18.3,1988,30.5,5
1988-06-01,22.6,16.6,19.6,1988,0.7,6
1988-07-01,25.0,18.3,21.65,1988,0.0,7
1988-08-01,25.9,19.4,22.65,1988,2.2,8
1988-09-01,26.8,19.3,23.05,1988,0.0,9
1988-10-01,24.3,17.8,21.05,1988,80.0,10
1988-11-01,21.9,15.5,18.7,1988,208.9,11
1988-12-01,20.3,14.9,17.6,1988,67.4,12
1989-01-01,19.1,12.7,15.9,1989,43.1,1
1989-02-01,19.8,13.5,16.65,1989,37.8,2
1989-03-01,21.3,13.6,17.45,1989,16.5,3
1989-04-01,20.0,13.5,16.75,1989,12.3,4
1989-05-01,21.8,15.3,18.55,1989,12.4,5
1989-06-01,23.8,17.9,20.85,1989,7.0,6
1989-07-01,26.1,20.0,23.05,1989,1.2,7
1989-08-01,27.2,20.3,23.75,1989,5.1,8
1989-09-01,26.1,19.4,22.75,1989,136.8,9
1989-10-01,24.6,18.2,21.4,1989,247.4,10
1989-11-01,21.4,15.2,18.3,1989,122.7,11
1989-12-01,20.3,14.7,17.5,1989,195.2,12
1990-01-01,19.2,12.1,15.65,1990,22.5,1
1990-02-01,21.0,12.9,16.95,1990,0.4,2
1990-03-01,21.7,14.5,18.1,1990,21.0,3
1990-04-01,19.8,13.3,16.55,1990,41.7,4
1990-05-01,22.2,15.6,18.9,1990,13.4,5
1990-06-01,23.1,17.3,20.2,1990,6.7,6
1990-07-01,25.5,19.2,22.35,1990,3.5,7
1990-08-01,27.8,20.6,24.2,1990,3.1,8
1990-09-01,25.8,19.7,22.75,1990,166.8,9
1990-10-01,24.5,17.7,21.1,1990,29.0,10
1990-11-01,22.4,16.1,19.25,1990,143.6,11
1990-12-01,20.1,13.7,16.9,1990,254.9,12
1991-01-01,19.6,12.9,16.25,1991,23.4,1
1991-02-01,19.0,12.3,15.65,1991,94.2,2
1991-03-01,19.7,13.1,16.4,1991,84.2,3
1991-04-01,19.9,13.1,16.5,1991,35.2,4
1991-05-01,21.4,14.2,17.8,1991,0.0,5
1991-06-01,23.2,17.0,20.1,1991,0.0,6
1991-07-01,24.8,18.6,21.7,1991,0.1,7
1991-08-01,26.6,19.9,23.25,1991,3.8,8
1991-09-01,27.3,20.5,23.9,1991,11.0,9
1991-10-01,24.4,18.0,21.2,1991,111.5,10
1991-11-01,22.2,16.3,19.25,1991,59.6,11
1991-12-01,20.8,14.9,17.85,1991,124.4,12
1992-01-01,19.3,13.8,16.55,1992,53.5,1
1992-02-01,19.0,12.8,15.9,1992,75.8,2
1992-03-01,20.9,14.0,17.45,1992,3.1,3
1992-04-01,21.8,15.2,18.5,1992,5.3,4
1992-05-01,21.6,15.9,18.75,1992,6.5,5
1992-06-01,22.2,16.8,19.5,1992,1.1,6
1992-07-01,24.1,18.5,21.3,1992,0.6,7
1992-08-01,25.8,19.6,22.7,1992,1.8,8
1992-09-01,25.7,19.4,22.55,1992,65.1,9
1992-10-01,23.0,17.7,20.35,1992,120.8,10
1992-11-01,22.7,15.7,19.2,1992,3.1,11
1992-12-01,20.6,14.1,17.35,1992,78.0,12
1993-01-01,19.1,12.7,15.9,1993,25.7,1
1993-02-01,19.4,13.1,16.25,1993,22.3,2
1993-03-01,19.3,13.4,16.35,1993,83.9,3
1993-04-01,19.8,13.8,16.8,1993,0.0,4
1993-05-01,20.4,14.6,17.5,1993,134.7,5
1993-06-01,22.4,17.0,19.7,1993,0.3,6
1993-07-01,23.9,18.4,21.15,1993,0.0,7
1993-08-01,24.8,19.0,21.9,1993,0.0,8
1993-09-01,25.1,19.2,22.15,1993,3.7,9
1993-10-01,22.9,17.4,20.15,1993,227.4,10
1993-11-01,20.9,15.0,17.95,1993,47.8,11
1993-12-01,19.3,14.0,16.65,1993,37.5,12
1994-01-01,19.1,12.8,15.95,1994,47.2,1
1994-02-01,19.6,13.2,16.4,1994,43.3,2
1994-03-01,19.5,13.5,16.5,1994,0.6,3
1994-04-01,20.1,13.8,16.95,1994,8.1,4
1994-05-01,20.8,15.4,18.1,1994,108.3,5
1994-06-01,22.5,17.1,19.8,1994,0.6,6
1994-07-01,24.2,18.5,21.35,1994,0.0,7
1994-08-01,25.1,19.6,22.35,1994,3.6,8
1994-09-01,25.4,19.5,22.45,1994,1.3,9
1994-10-01,24.9,18.9,21.9,1994,123.0,10
1994-11-01,23.4,17.5,20.45,1994,33.8,11
1994-12-01,21.2,15.9,18.55,1994,67.9,12
1995-01-01,20.6,14.4,17.5,1995,9.5,1
1995-02-01,20.3,14.2,17.25,1995,23.9,2
1995-03-01,21.1,14.6,17.85,1995,62.4,3
1995-04-01,21.2,15.5,18.35,1995,13.1,4
1995-05-01,22.4,17.4,19.9,1995,0.0,5
1995-06-01,23.7,18.8,21.25,1995,26.4,6
1995-07-01,24.8,19.8,22.3,1995,7.1,7
1995-08-01,26.3,20.5,23.4,1995,0.0,8
1995-09-01,26.5,20.1,23.3,1995,1.4,9
1995-10-01,25.8,19.8,22.8,1995,40.2,10
1995-11-01,23.6,17.3,20.45,1995,141.0,11
1995-12-01,21.0,15.9,18.45,1995,213.7,12
1996-01-01,19.6,13.8,16.7,1996,249.4,1
1996-02-01,18.1,12.3,15.2,1996,48.0,2
1996-03-01,18.9,13.3,16.1,1996,187.7,3
1996-04-01,20.4,14.4,17.4,1996,32.2,4
1996-05-01,20.8,15.4,18.1,1996,89.0,5
1996-06-01,22.5,17.5,20.0,1996,0.0,6
1996-07-01,24.3,19.0,21.65,1996,0.0,7
1996-08-01,26.1,19.9,23.0,1996,0.4,8
1996-09-01,26.0,19.9,22.95,1996,0.4,9
1996-10-01,26.0,18.3,22.15,1996,5.2,10
1996-11-01,23.2,16.4,19.8,1996,13.5,11
1996-12-01,20.4,15.2,17.8,1996,197.8,12
1997-01-01,19.1,13.9,16.5,1997,136.9,1
1997-02-01,20.1,13.0,16.55,1997,49.3,2
1997-03-01,21.5,14.4,17.95,1997,40.3,3
1997-04-01,21.4,15.5,18.45,1997,48.5,4
1997-05-01,21.7,16.3,19.0,1997,37.2,5
1997-06-01,23.0,18.0,20.5,1997,5.8,6
1997-07-01,24.4,19.0,21.7,1997,3.4,7
1997-08-01,25.4,20.0,22.7,1997,14.8,8
1997-09-01,25.6,20.1,22.85,1997,15.7,9
1997-10-01,25.1,19.6,22.35,1997,116.3,10
1997-11-01,23.4,17.9,20.65,1997,68.4,11
1997-12-01,21.6,16.3,18.95,1997,116.3,12
1998-01-01,19.4,14.4,16.9,1998,122.9,1
1998-02-01,20.3,15.4,17.85,1998,145.2,2
1998-03-01,22.4,16.2,19.3,1998,27.7,3
1998-04-01,20.4,14.8,17.6,1998,1.6,4
1998-05-01,20.8,15.4,18.1,1998,40.1,5
1998-06-01,23.0,17.8,20.4,1998,6.8,6
1998-07-01,24.7,19.0,21.85,1998,0.0,7
1998-08-01,26.0,19.9,22.95,1998,0.0,8
1998-09-01,26.5,20.5,23.5,1998,2.5,9
1998-10-01,25.0,19.2,22.1,1998,23.9,10
1998-11-01,24.2,18.1,21.15,1998,79.9,11
1998-12-01,20.8,15.4,18.1,1998,20.3,12
1999-01-01,19.8,13.9,16.85,1999,115.4,1
1999-02-01,19.6,13.2,16.4,1999,2.4,2
1999-03-01,19.5,13.3,16.4,1999,47.0,3
1999-04-01,21.5,14.6,18.05,1999,5.0,4
1999-05-01,22.0,16.3,19.15,1999,12.5,5
1999-06-01,22.9,17.9,20.4,1999,2.0,6
1999-07-01,24.7,20.0,22.35,1999,0.5,7
1999-08-01,27.2,21.6,24.4,1999,4.3,8
1999-09-01,25.5,20.3,22.9,1999,32.4,9
1999-10-01,24.8,18.6,21.7,1999,167.6,10
1999-11-01,22.0,16.5,19.25,1999,49.7,11
1999-12-01,20.2,14.9,17.55,1999,85.8,12
2000-01-01,18.4,13.0,15.7,2000,94.8,1
2000-02-01,20.2,14.7,17.45,2000,3.6,2
2000-03-01,20.9,14.4,17.65,2000,3.9,3
2000-04-01,19.5,14.1,16.8,2000,72.8,4
2000-05-01,20.3,15.5,17.9,2000,66.5,5
2000-06-01,22.8,18.2,20.5,2000,0.0,6
2000-07-01,24.1,19.5,21.8,2000,0.0,7
2000-08-01,26.0,20.5,23.25,2000,0.0,8
2000-09-01,25.8,20.3,23.05,2000,1.1,9
2000-10-01,25.0,18.8,21.9,2000,0.3,10
2000-11-01,22.5,17.1,19.8,2000,26.9,11
2000-12-01,21.3,15.6,18.45,2000,204.1,12
2001-01-01,20.2,15.1,17.65,2001,60.0,1
2001-02-01,20.2,14.4,17.3,2001,24.9,2
2001-03-01,20.4,15.6,18.0,2001,120.1,3
2001-04-01,21.2,15.3,18.25,2001,12.0,4
2001-05-01,21.6,16.8,19.2,2001,25.1,5
2001-06-01,24.7,19.2,21.95,2001,0.8,6
2001-07-01,25.9,20.5,23.2,2001,0.6,7
2001-08-01,27.1,21.7,24.4,2001,0.1,8
2001-09-01,26.6,21.0,23.8,2001,58.9,9
2001-10-01,25.6,20.1,22.85,2001,51.8,10
2001-11-01,22.4,17.4,19.9,2001,180.9,11
2001-12-01,20.9,16.1,18.5,2001,178.8,12
2002-01-01,20.9,15.4,18.15,2002,138.1,1
2002-02-01,20.5,14.5,17.5,2002,46.2,2
2002-03-01,20.8,14.5,17.65,2002,46.2,3
2002-04-01,20.5,14.5,17.5,2002,92.4,4
2002-05-01,21.5,16.2,18.85,2002,2.5,5
2002-06-01,23.3,18.4,20.85,2002,0.5,6
2002-07-01,25.0,19.7,22.35,2002,0.0,7
2002-08-01,26.0,20.5,23.25,2002,1.5,8
2002-09-01,26.2,20.8,23.5,2002,91.9,9
2002-10-01,25.6,19.8,22.7,2002,50.3,10
2002-11-01,23.7,17.8,20.75,2002,90.2,11
2002-12-01,21.5,16.4,18.95,2002,109.5,12
2003-01-01,20.6,14.9,17.75,2003,48.0,1
2003-02-01,19.7,14.4,17.05,2003,83.6,2
2003-03-01,20.1,14.8,17.45,2003,148.7,3
2003-04-01,20.1,15.4,17.75,2003,111.2,4
2003-05-01,23.2,16.9,20.05,2003,0.0,5
2003-06-01,23.9,19.3,21.6,2003,0.1,6
2003-07-01,26.0,20.6,23.3,2003,0.0,7
2003-08-01,27.8,21.9,24.85,2003,0.0,8
2003-09-01,28.1,21.6,24.85,2003,10.4,9
2003-10-01,24.7,19.0,21.85,2003,138.6,10
2003-11-01,22.0,16.8,19.4,2003,45.3,11
2003-12-01,21.5,16.2,18.85,2003,11.6,12
2004-01-01,20.4,15.1,17.75,2004,17.7,1
2004-02-01,21.6,15.0,18.3,2004,73.3,2
2004-03-01,21.0,14.8,17.9,2004,16.3,3
2004-04-01,20.3,15.0,17.65,2004,11.9,4
2004-05-01,21.1,15.9,18.5,2004,26.7,5
2004-06-01,24.8,20.0,22.4,2004,0.0,6
2004-07-01,27.1,21.5,24.3,2004,0.0,7
2004-08-01,28.1,22.2,25.15,2004,4.5,8
2004-09-01,27.4,21.1,24.25,2004,0.0,9
2004-10-01,25.5,20.0,22.75,2004,135.5,10
2004-11-01,22.5,17.3,19.9,2004,82.6,11
2004-12-01,20.4,15.1,17.75,2004,95.1,12
2005-01-01,19.6,14.0,16.8,2005,44.4,1
