date,tmax,tmin,tmed,year,precip,month
1871-01-01,10.1,2.9,6.5,1871,73.4,1
1871-02-01,15.5,8.4,11.95,1871,62.0,2
1871-03-01,16.6,9.1,12.85,1871,69.5,3
1871-04-01,22.3,12.3,17.3,1871,15.3,4
1871-05-01,21.2,13.3,17.25,1871,89.2,5
1871-06-01,23.7,13.7,18.7,1871,46.5,6
1871-07-01,31.1,16.9,24.0,1871,6.4,7
1871-08-01,31.6,17.6,24.6,1871,0.0,8
1871-09-01,23.4,15.0,19.2,1871,118.7,9
1871-10-01,22.6,13.8,18.2,1871,47.4,10
1871-11-01,15.5,9.7,12.6,1871,138.8,11
1871-12-01,10.9,4.8,7.85,1871,79.2,12
1872-01-01,12.4,7.7,10.05,1872,151.7,1
1872-02-01,13.8,7.8,10.8,1872,174.1,2
1872-03-01,16.6,8.8,12.7,1872,82.7,3
1872-04-01,18.6,9.4,14.0,1872,47.2,4
1872-05-01,20.5,11.0,15.75,1872,22.6,5
1872-06-01,28.8,14.9,21.85,1872,0.0,6
1872-07-01,29.8,16.1,22.95,1872,1.2,7
1872-08-01,31.8,17.9,24.85,1872,0.0,8
1872-09-01,27.0,15.8,21.4,1872,10.8,9
1872-10-01,18.6,10.6,14.6,1872,78.8,10
1872-11-01,16.2,9.3,12.75,1872,31.6,11
1872-12-01,11.9,6.4,9.15,1872,97.1,12
1873-01-01,13.2,7.5,10.35,1873,86.7,1
1873-02-01,12.5,5.4,8.95,1873,59.2,2
1873-03-01,14.0,8.2,11.1,1873,109.6,3
1873-04-01,17.9,9.4,13.65,1873,62.0,4
1873-05-01,24.2,14.1,19.15,1873,66.1,5
1873-06-01,24.8,15.0,19.9,1873,37.2,6
1873-07-01,31.1,15.8,23.45,1873,11.2,7
1873-08-01,31.1,17.9,24.5,1873,1.6,8
1873-09-01,28.8,15.9,22.35,1873,0.0,9
1873-10-01,21.2,11.8,16.5,1873,38.1,10
1873-11-01,18.4,9.5,13.95,1873,64.5,11
1873-12-01,16.6,6.1,11.35,1873,30.0,12
1874-01-01,16.8,7.4,12.1,1874,19.6,1
1874-02-01,15.9,7.6,11.75,1874,59.4,2
1874-03-01,19.6,8.4,14.0,1874,14.6,3
1874-04-01,20.8,10.7,15.75,1874,52.6,4
1874-05-01,23.0,12.0,17.5,1874,52.7,5
1874-06-01,25.3,13.8,19.55,1874,4.2,6
1874-07-01,33.1,16.1,24.6,1874,0.2,7
1874-08-01,33.3,17.1,25.2,1874,0.0,8
1874-09-01,28.3,15.9,22.1,1874,25.8,9
1874-10-01,22.7,13.2,17.95,1874,50.1,10
1874-11-01,19.7,10.3,15.0,1874,12.7,11
1874-12-01,13.7,5.3,9.5,1874,54.1,12
1875-01-01,14.9,7.8,11.35,1875,41.4,1
1875-02-01,15.0,5.8,10.4,1875,89.0,2
1875-03-01,17.2,8.3,12.75,1875,63.0,3
1875-04-01,19.8,10.1,14.95,1875,29.8,4
1875-05-01,25.5,13.7,19.6,1875,30.3,5
1875-06-01,28.0,14.4,21.2,1875,25.3,6
1875-07-01,28.7,15.4,22.05,1875,23.8,7
1875-08-01,32.1,16.7,24.4,1875,0.0,8
1875-09-01,30.2,16.1,23.15,1875,13.7,9
1875-10-01,23.6,12.8,18.2,1875,41.1,10
1875-11-01,20.2,10.3,15.25,1875,25.7,11
1875-12-01,13.7,4.0,8.85,1875,34.8,12
1876-01-01,13.0,3.9,8.45,1876,13.5,1
1876-02-01,15.9,6.9,11.4,1876,43.5,2
1876-03-01,16.5,7.3,11.9,1876,53.5,3
1876-04-01,19.6,8.8,14.2,1876,13.9,4
1876-05-01,21.4,11.1,16.25,1876,52.9,5
1876-06-01,24.9,12.5,18.7,1876,13.1,6
1876-07-01,36.1,19.6,27.85,1876,15.0,7
1876-08-01,33.2,16.9,25.05,1876,0.0,8
1876-09-01,29.0,15.5,22.25,1876,5.5,9
1876-10-01,21.8,13.1,17.45,1876,164.4,10
1876-11-01,18.8,11.2,15.0,1876,165.3,11
1876-12-01,14.1,7.7,10.9,1876,404.6,12
1877-01-01,15.3,8.2,11.75,1877,147.9,1
1877-02-01,15.6,6.6,11.1,1877,2.2,2
1877-03-01,16.0,8.1,12.05,1877,44.9,3
1877-04-01,18.4,11.0,14.7,1877,125.4,4
1877-05-01,22.4,13.0,17.7,1877,83.6,5
1877-06-01,25.9,15.3,20.6,1877,21.7,6
1877-07-01,30.2,17.9,24.05,1877,54.8,7
1877-08-01,30.9,17.6,24.25,1877,4.8,8
1877-09-01,26.0,16.1,21.05,1877,90.5,9
1877-10-01,22.7,13.3,18.0,1877,11.4,10
1877-11-01,19.5,9.8,14.65,1877,62.0,11
1877-12-01,14.6,6.8,10.7,1877,31.1,12
1878-01-01,14.4,5.5,9.95,1878,18.2,1
1878-02-01,16.1,7.4,11.75,1878,34.9,2
1878-03-01,18.4,8.8,13.6,1878,52.6,3
1878-04-01,19.1,11.3,15.2,1878,90.8,4
1878-05-01,22.3,12.2,17.25,1878,51.3,5
1878-06-01,27.1,13.9,20.5,1878,3.3,6
1878-07-01,31.4,17.1,24.25,1878,0.0,7
1878-08-01,28.1,16.5,22.3,1878,15.7,8
1878-09-01,29.6,16.4,23.0,1878,10.6,9
1878-10-01,21.8,13.2,17.5,1878,97.1,10
1878-11-01,14.2,6.9,10.55,1878,106.6,11
1878-12-01,12.6,6.2,9.4,1878,137.2,12
1879-01-01,13.1,7.1,10.1,1879,94.5,1
1879-02-01,13.2,7.2,10.2,1879,79.0,2
1879-03-01,15.6,7.3,11.45,1879,39.1,3
1879-04-01,15.5,7.9,11.7,1879,97.7,4
1879-05-01,21.8,10.3,16.05,1879,1.0,5
1879-06-01,24.8,12.9,18.85,1879,20.2,6
1879-07-01,30.4,14.5,22.45,1879,0.0,7
1879-08-01,30.8,15.6,23.2,1879,0.2,8
1879-09-01,24.3,14.2,19.25,1879,55.9,9
1879-10-01,22.6,12.7,17.65,1879,48.2,10
1879-11-01,19.5,11.8,15.65,1879,93.3,11
1879-12-01,12.2,4.4,8.3,1879,73.3,12
1880-01-01,13.2,4.6,8.9,1880,2.2,1
1880-02-01,14.7,7.0,10.85,1880,61.1,2
1880-03-01,18.4,9.4,13.9,1880,29.5,3
1880-04-01,17.2,7.6,12.4,1880,65.4,4
1880-05-01,20.2,10.9,15.55,1880,70.4,5
1880-06-01,23.6,11.7,17.65,1880,11.6,6
1880-07-01,28.7,13.8,21.25,1880,0.0,7
1880-08-01,28.7,15.7,22.2,1880,3.0,8
1880-09-01,29.3,15.5,22.4,1880,2.0,9
1880-10-01,22.2,13.5,17.85,1880,98.9,10
1880-11-01,16.4,6.8,11.6,1880,70.2,11
1880-12-01,14.9,6.9,10.9,1880,56.9,12
1881-01-01,13.7,7.3,10.5,1881,259.5,1
1881-02-01,15.1,8.1,11.6,1881,114.1,2
1881-03-01,18.0,10.6,14.3,1881,161.9,3
1881-04-01,18.7,9.8,14.25,1881,145.2,4
1881-05-01,23.4,12.8,18.1,1881,18.2,5
1881-06-01,28.9,14.1,21.5,1881,10.7,6
1881-07-01,32.1,17.1,24.6,1881,10.5,7
1881-08-01,34.5,20.5,27.5,1881,0.0,8
1881-09-01,27.7,15.7,21.7,1881,19.8,9
1881-10-01,21.9,11.0,16.45,1881,75.8,10
1881-11-01,19.7,10.0,14.85,1881,46.2,11
1881-12-01,12.6,5.4,9.0,1881,25.1,12
1882-01-01,14.5,5.4,9.95,1882,27.2,1
1882-02-01,16.4,7.4,11.9,1882,71.3,2
1882-03-01,19.3,8.4,13.85,1882,24.6,3
1882-04-01,19.9,9.4,14.65,1882,60.7,4
1882-05-01,21.0,10.8,15.9,1882,122.3,5
1882-06-01,26.3,12.9,19.6,1882,2.8,6
1882-07-01,29.4,15.0,22.2,1882,22.6,7
1882-08-01,31.6,16.4,24.0,1882,0.0,8
1882-09-01,23.9,12.8,18.35,1882,14.8,9
1882-10-01,21.6,11.6,16.6,1882,51.1,10
1882-11-01,17.4,8.9,13.15,1882,8.9,11
1882-12-01,12.6,5.2,8.9,1882,99.4,12
1883-01-01,13.4,6.3,9.85,1883,123.5,1
1883-02-01,15.5,6.5,11.0,1883,57.4,2
1883-03-01,14.0,5.4,9.7,1883,172.1,3
1883-04-01,17.7,8.6,13.15,1883,54.9,4
1883-05-01,19.6,9.9,14.75,1883,145.3,5
1883-06-01,23.5,12.0,17.75,1883,40.1,6
1883-07-01,28.3,14.2,21.25,1883,0.0,7
1883-08-01,32.9,17.4,25.15,1883,0.0,8
1883-09-01,26.3,13.9,20.1,1883,1.4,9
1883-10-01,20.6,11.4,16.0,1883,46.9,10
1883-11-01,18.2,9.0,13.6,1883,13.9,11
1884-05-01,22.6,13.8,18.2,1884,34.5,5
1884-06-01,26.3,15.3,20.8,1884,4.9,6
1884-07-01,30.0,17.9,23.95,1884,8.5,7
1884-08-01,31.7,18.2,24.95,1884,0.6,8
1884-09-01,25.4,14.9,20.15,1884,46.8,9
1884-10-01,21.9,11.4,16.65,1884,14.6,10
1884-11-01,17.5,8.1,12.8,1884,18.1,11
1884-12-01,13.4,5.5,9.45,1884,27.3,12
1885-01-01,10.7,4.4,7.55,1885,155.8,1
1885-02-01,16.0,9.0,12.5,1885,139.5,2
1885-03-01,14.8,7.2,11.0,1885,39.0,3
1885-04-01,15.1,7.1,11.1,1885,83.0,4
1885-05-01,22.7,11.3,17.0,1885,5.8,5
1885-06-01,25.5,14.6,20.05,1885,81.3,6
1885-07-01,29.1,15.1,22.1,1885,0.0,7
1885-08-01,29.0,15.8,22.4,1885,40.4,8
1885-09-01,27.1,15.1,21.1,1885,1.3,9
1885-10-01,19.6,10.1,14.85,1885,38.8,10
1885-11-01,17.7,9.3,13.5,1885,133.4,11
1885-12-01,13.4,6.1,9.75,1885,63.4,12
1886-01-01,11.7,4.4,8.05,1886,111.6,1
1886-02-01,13.8,5.9,9.85,1886,48.0,2
1886-03-01,17.2,10.0,13.6,1886,54.4,3
1886-04-01,18.3,9.6,13.95,1886,85.9,4
1886-05-01,21.6,11.3,16.45,1886,34.2,5
1886-06-01,25.7,14.0,19.85,1886,15.8,6
1886-07-01,30.8,16.7,23.75,1886,22.6,7
1886-08-01,31.8,16.9,24.35,1886,0.0,8
1886-09-01,27.3,15.5,21.4,1886,34.7,9
1886-10-01,20.5,11.4,15.95,1886,86.6,10
1886-11-01,16.5,7.9,12.2,1886,99.2,11
1886-12-01,13.7,6.7,10.2,1886,108.7,12
1888-01-01,13.8,5.4,9.6,1888,40.0,1
1888-02-01,10.8,2.9,6.85,1888,36.6,2
1888-03-01,13.2,6.6,9.9,1888,129.5,3
1888-04-01,15.4,8.2,11.8,1888,120.3,4
1888-05-01,22.9,12.6,17.75,1888,34.4,5
1888-06-01,22.9,12.7,17.8,1888,5.4,6
1888-07-01,27.2,14.6,20.9,1888,10.8,7
1888-08-01,30.3,16.3,23.3,1888,2.3,8
1888-09-01,26.9,15.9,21.4,1888,43.2,9
1888-10-01,21.7,13.1,17.4,1888,59.0,10
1888-11-01,16.5,9.1,12.8,1888,131.1,11
1888-12-01,13.2,7.0,10.1,1888,127.6,12
1889-01-01,11.9,4.2,8.05,1889,31.2,1
1889-02-01,13.7,5.5,9.6,1889,48.4,2
1889-03-01,14.2,5.8,10.0,1889,79.0,3
1889-04-01,15.0,7.1,11.05,1889,107.2,4
1889-05-01,19.4,10.0,14.7,1889,34.3,5
1889-06-01,22.6,12.4,17.5,1889,34.5,6
1889-08-01,29.6,15.2,22.4,1889,0.2,8
1889-09-01,28.6,16.1,22.35,1889,28.0,9
1889-10-01,18.4,10.6,14.5,1889,49.8,10
1889-11-01,16.6,9.5,13.05,1889,15.4,11
1889-12-01,12.6,9.5,11.05,1889,2.8,12
1890-01-01,14.4,6.2,10.3,1890,30.8,1
1890-02-01,13.3,4.7,9.0,1890,14.4,2
1890-03-01,14.0,5.4,9.7,1890,81.6,3
1890-04-01,17.1,8.8,12.95,1890,89.0,4
1890-05-01,18.2,9.4,13.8,1890,70.5,5
1890-06-01,29.1,15.3,22.2,1890,17.2,6
1890-07-01,29.8,15.1,22.45,1890,0.0,7
1890-08-01,28.6,14.7,21.65,1890,0.0,8
1890-09-01,27.1,15.3,21.2,1890,31.4,9
1890-10-01,24.8,13.2,19.0,1890,0.8,10
1890-11-01,16.8,8.9,12.85,1890,7.4,11
1890-12-01,10.4,4.4,7.4,1890,133.0,12
1891-01-01,10.1,3.5,6.8,1891,46.8,1
1891-02-01,15.8,5.9,10.85,1891,17.6,2
1891-03-01,14.5,6.8,10.65,1891,153.7,3
1891-04-01,18.4,9.3,13.85,1891,21.5,4
1891-05-01,19.5,10.3,14.9,1891,61.5,5
1891-06-01,25.6,14.5,20.05,1891,41.2,6
1891-07-01,29.3,15.8,22.55,1891,0.8,7
1891-08-01,29.4,15.2,22.3,1891,4.0,8
1891-09-01,27.5,15.0,21.25,1891,14.6,9
1891-10-01,20.2,11.9,16.05,1891,92.3,10
1891-11-01,15.0,9.2,12.1,1891,172.6,11
1891-12-01,12.9,6.5,9.7,1891,37.2,12
1892-01-01,11.7,5.2,8.45,1892,116.3,1
1892-02-01,13.5,6.2,9.85,1892,119.8,2
1892-03-01,14.9,8.1,11.5,1892,217.4,3
1892-04-01,18.1,9.2,13.65,1892,56.6,4
1892-05-01,22.7,12.5,17.6,1892,59.4,5
1892-06-01,27.0,14.7,20.85,1892,29.8,6
1892-07-01,28.6,15.2,21.9,1892,1.2,7
1892-08-01,30.8,17.2,24.0,1892,0.3,8
1892-09-01,25.9,16.0,20.95,1892,9.9,9
1892-10-01,18.7,10.6,14.65,1892,91.0,10
1892-11-01,16.6,8.8,12.7,1892,56.4,11
1892-12-01,13.4,5.4,9.4,1892,41.4,12
1893-01-01,12.8,4.9,8.85,1893,42.8,1
1893-02-01,14.2,6.9,10.55,1893,60.8,2
1893-03-01,18.5,10.1,14.3,1893,50.2,3
1893-04-01,19.3,10.8,15.05,1893,62.5,4
1893-05-01,22.6,12.8,17.7,1893,48.2,5
1893-06-01,26.2,14.8,20.5,1893,24.0,6
1893-07-01,30.8,17.2,24.0,1893,0.0,7
1893-08-01,32.5,17.5,25.0,1893,8.0,8
1893-09-01,24.9,15.4,20.15,1893,45.6,9
1893-10-01,22.6,13.5,18.05,1893,51.7,10
1893-11-01,14.6,8.3,11.45,1893,132.5,11
1893-12-01,12.8,5.7,9.25,1893,65.6,12
1894-01-01,11.4,4.4,7.9,1894,71.2,1
1894-02-01,14.4,5.8,10.1,1894,22.2,2
1894-03-01,15.8,6.9,11.35,1894,39.2,3
1894-04-01,15.8,8.1,11.95,1894,71.0,4
1894-05-01,19.3,10.1,14.7,1894,18.7,5
1894-06-01,27.9,14.3,21.1,1894,13.2,6
1894-07-01,29.9,15.7,22.8,1894,0.0,7
1894-08-01,30.7,17.1,23.9,1894,0.0,8
1894-09-01,25.4,14.4,19.9,1894,11.2,9
1894-10-01,21.5,13.5,17.5,1894,148.8,10
1894-11-01,16.2,9.1,12.65,1894,54.0,11
1894-12-01,13.2,6.3,9.75,1894,45.6,12
1895-01-01,10.4,4.2,7.3,1895,202.0,1
1895-02-01,13.7,8.3,11.0,1895,270.6,2
1895-03-01,13.4,6.4,9.9,1895,74.4,3
1895-04-01,17.4,10.0,13.7,1895,98.0,4
1895-05-01,22.3,12.5,17.4,1895,23.0,5
1895-06-01,26.1,14.8,20.45,1895,86.0,6
1895-07-01,29.1,16.3,22.7,1895,8.0,7
1895-08-01,31.4,16.0,23.7,1895,0.0,8
1895-09-01,27.0,17.0,22.0,1895,81.0,9
1895-10-01,21.3,14.1,17.7,1895,150.0,10
1895-11-01,18.1,12.0,15.05,1895,129.6,11
1895-12-01,14.3,8.2,11.25,1895,63.8,12
1896-01-01,13.7,5.1,9.4,1896,1.0,1
1896-02-01,15.6,6.2,10.9,1896,33.0,2
1896-03-01,18.0,8.0,13.0,1896,15.0,3
1896-04-01,23.0,11.0,17.0,1896,1.0,4
1896-05-01,22.5,12.2,17.35,1896,25.5,5
1896-06-01,25.6,14.7,20.15,1896,21.0,6
1896-07-01,30.0,16.6,23.3,1896,0.0,7
1896-08-01,29.6,16.4,23.0,1896,4.0,8
1896-09-01,27.7,14.9,21.3,1896,8.0,9
1896-10-01,19.1,9.5,14.3,1896,46.0,10
1896-11-01,13.5,6.5,10.0,1896,67.6,11
1896-12-01,12.8,5.9,9.35,1896,148.0,12
1897-01-01,10.4,4.5,7.45,1897,78.7,1
1897-02-01,17.4,7.8,12.6,1897,6.4,2
1897-03-01,19.8,10.6,15.2,1897,50.0,3
1897-04-01,19.9,9.6,14.75,1897,57.2,4
1897-05-01,22.4,12.0,17.2,1897,104.5,5
1897-06-01,29.5,16.4,22.95,1897,6.0,6
1897-07-01,32.9,17.3,25.1,1897,0.0,7
1897-08-01,30.2,15.8,23.0,1897,0.0,8
1897-09-01,27.7,14.9,21.3,1897,4.0,9
1897-10-01,24.0,14.3,19.15,1897,116.4,10
1897-11-01,17.9,10.4,14.15,1897,72.8,11
1897-12-01,14.1,7.0,10.55,1897,38.8,12
1898-01-01,14.7,6.1,10.4,1898,55.2,1
1898-02-01,17.9,7.2,12.55,1898,30.0,2
1898-03-01,15.7,5.9,10.8,1898,60.3,3
1898-04-01,18.5,8.3,13.4,1898,20.6,4
1898-05-01,21.8,10.4,16.1,1898,47.5,5
1898-06-01,27.3,14.0,20.65,1898,6.2,6
1898-07-01,33.8,17.3,25.55,1898,0.0,7
1898-08-01,34.3,19.4,26.85,1898,0.0,8
1898-09-01,30.0,17.7,23.85,1898,26.8,9
1898-10-01,22.6,13.4,18.0,1898,72.1,10
1898-11-01,15.3,8.2,11.75,1898,110.9,11
1898-12-01,16.1,5.0,10.55,1898,2.8,12
1899-01-01,13.8,6.1,9.95,1899,60.3,1
1899-02-01,15.3,7.5,11.4,1899,176.9,2
1899-03-01,17.9,8.7,13.3,1899,47.0,3
1899-04-01,23.4,10.5,16.95,1899,11.2,4
1899-05-01,24.7,12.5,18.6,1899,2.2,5
1899-06-01,26.2,14.2,20.2,1899,128.8,6
1899-07-01,32.7,17.6,25.15,1899,0.0,7
1899-08-01,32.1,18.7,25.4,1899,12.0,8
1899-09-01,29.0,16.3,22.65,1899,19.7,9
1899-10-01,23.8,16.2,20.0,1899,141.5,10
1899-11-01,19.1,10.6,14.85,1899,36.8,11
1899-12-01,15.1,6.9,11.0,1899,50.8,12
1900-01-01,13.3,5.3,9.3,1900,29.0,1
1900-02-01,13.6,7.6,10.6,1900,179.8,2
1900-03-01,14.0,5.8,9.9,1900,36.5,3
1900-04-01,20.2,10.5,15.35,1900,47.4,4
1900-05-01,20.6,11.4,16.0,1900,94.4,5
1900-06-01,27.5,13.1,20.3,1900,1.0,6
1900-07-01,32.9,17.2,25.05,1900,1.0,7
1900-08-01,29.4,16.1,22.75,1900,23.3,8
1900-09-01,27.5,16.4,21.95,1900,47.6,9
1900-10-01,23.6,12.3,17.95,1900,20.4,10
1900-11-01,15.6,7.8,11.7,1900,41.8,11
1900-12-01,14.4,7.2,10.8,1900,59.5,12
1901-01-01,14.0,5.2,9.6,1901,68.2,1
1901-02-01,11.4,3.6,7.5,1901,81.4,2
1901-03-01,14.1,6.3,10.2,1901,126.2,3
1901-04-01,20.2,10.0,15.1,1901,20.2,4
1901-05-01,22.5,11.8,17.15,1901,8.6,5
1901-06-01,28.9,14.6,21.75,1901,1.3,6
1901-07-01,32.1,16.6,24.35,1901,0.0,7
1901-08-01,31.6,17.1,24.35,1901,0.0,8
1901-09-01,24.8,14.3,19.55,1901,28.9,9
1901-10-01,16.4,11.3,13.85,1901,58.3,10
1901-11-01,16.6,7.4,12.0,1901,105.5,11
1901-12-01,11.8,4.0,7.9,1901,90.6,12
1902-01-01,13.9,5.2,9.55,1902,8.3,1
1902-02-01,13.2,6.7,9.95,1902,263.9,2
1902-03-01,17.4,8.5,12.95,1902,47.0,3
1902-05-01,21.2,10.3,15.75,1902,15.4,5
1902-08-01,22.5,15.9,19.2,1902,15.6,8
1902-09-01,26.1,14.8,20.45,1902,3.6,9
1902-10-01,21.4,11.5,16.45,1902,87.2,10
1902-11-01,16.5,9.6,13.05,1902,160.9,11
1902-12-01,13.4,6.3,9.85,1902,46.0,12
1903-01-01,13.8,5.3,9.55,1903,43.0,1
1903-02-01,16.5,6.7,11.6,1903,47.2,2
1903-03-01,16.8,7.2,12.0,1903,25.6,3
1903-04-01,20.9,10.3,15.6,1903,48.7,4
1903-05-01,19.8,10.3,15.05,1903,91.1,5
1903-06-01,24.2,13.5,18.85,1903,69.4,6
1903-07-01,29.6,16.2,22.9,1903,3.6,7
1903-08-01,31.8,16.7,24.25,1903,0.0,8
1903-09-01,25.1,14.7,19.9,1903,49.8,9
1903-10-01,21.0,12.2,16.6,1903,63.0,10
1903-11-01,18.4,9.6,14.0,1903,25.8,11
1903-12-01,13.0,4.4,8.7,1903,123.2,12
1904-01-01,13.2,4.7,8.95,1904,72.2,1
1904-02-01,13.9,6.0,9.95,1904,163.6,2
1904-03-01,14.4,6.0,10.2,1904,81.2,3
1904-04-01,21.5,10.2,15.85,1904,22.6,4
1904-05-01,24.7,12.4,18.55,1904,18.0,5
1904-06-01,27.3,13.9,20.6,1904,38.4,6
1904-07-01,30.1,15.2,22.65,1904,0.0,7
1904-08-01,31.1,16.7,23.9,1904,0.0,8
1904-09-01,23.4,14.0,18.7,1904,43.6,9
1904-10-01,24.2,14.4,19.3,1904,47.0,10
1904-11-01,18.6,9.3,13.95,1904,55.1,11
1904-12-01,14.5,7.8,11.15,1904,52.6,12
1905-01-01,13.7,4.8,9.25,1905,37.4,1
1905-02-01,15.0,4.7,9.85,1905,2.4,2
1905-03-01,17.8,8.9,13.35,1905,40.6,3
1905-04-01,21.1,10.4,15.75,1905,67.4,4
1905-05-01,23.4,10.9,17.15,1905,9.4,5
1905-06-01,24.9,12.9,18.9,1905,75.6,6
1905-07-01,31.8,17.1,24.45,1905,4.6,7
1905-08-01,29.3,15.1,22.2,1905,0.0,8
1905-09-01,26.0,13.9,19.95,1905,1.0,9
1905-10-01,22.5,12.2,17.35,1905,85.0,10
1905-11-01,14.8,7.8,11.3,1905,138.2,11
1905-12-01,14.5,6.0,10.25,1905,70.8,12
1906-01-01,14.2,5.4,9.8,1906,40.2,1
1906-02-01,12.7,4.6,8.65,1906,38.4,2
1906-03-01,16.8,6.5,11.65,1906,81.4,3
1906-04-01,20.4,8.1,14.25,1906,12.8,4
1906-05-01,23.3,12.0,17.65,1906,75.9,5
1906-06-01,29.1,15.4,22.25,1906,53.8,6
1906-07-01,31.8,16.2,24.0,1906,0.8,7
1906-08-01,34.0,14.6,24.3,1906,0.0,8
1906-09-01,27.3,13.0,20.15,1906,76.0,9
1906-10-01,22.2,9.5,15.85,1906,86.2,10
1906-11-01,17.5,4.9,11.2,1906,104.7,11
1906-12-01,14.3,1.1,7.7,1906,14.2,12
1907-01-01,15.8,3.9,9.85,1907,22.3,1
1907-02-01,13.2,3.1,8.15,1907,8.3,2
1907-03-01,21.0,8.2,14.6,1907,0.0,3
1907-04-01,18.4,8.9,13.65,1907,55.5,4
1907-05-01,20.0,10.2,15.1,1907,115.7,5
1907-06-01,28.2,14.2,21.2,1907,0.0,6
1907-07-01,29.5,14.8,22.15,1907,5.1,7
1907-08-01,33.4,17.4,25.4,1907,1.0,8
1907-09-01,29.4,16.8,23.1,1907,118.6,9
1907-10-01,18.7,10.8,14.75,1907,182.0,10
1907-11-01,17.4,9.0,13.2,1907,269.3,11
1907-12-01,13.9,8.5,11.2,1907,87.6,12
1908-01-01,14.2,6.9,10.55,1908,158.2,1
1908-02-01,16.6,5.8,11.2,1908,0.2,2
1908-03-01,16.1,5.6,10.85,1908,49.4,3
1908-04-01,18.1,7.1,12.6,1908,86.0,4
1908-05-01,25.5,13.0,19.25,1908,23.5,5
1908-06-01,23.5,18.4,20.95,1908,53.9,6
1908-07-01,29.1,21.0,25.05,1908,0.0,7
1908-08-01,28.0,17.9,22.95,1908,1.0,8
1908-09-01,28.6,16.1,22.35,1908,0.0,9
1908-10-01,22.8,13.4,18.1,1908,43.9,10
1908-11-01,16.6,10.2,13.4,1908,119.0,11
1908-12-01,12.8,7.7,10.25,1908,94.0,12
1909-01-01,11.5,5.1,8.3,1909,31.2,1
1909-02-01,12.5,4.9,8.7,1909,11.8,2
1909-03-01,13.0,6.4,9.7,1909,103.7,3
1909-04-01,19.5,10.0,14.75,1909,27.0,4
1909-05-01,22.0,12.4,17.2,1909,96.1,5
1909-06-01,22.0,11.6,16.8,1909,23.6,6
1909-07-01,30.5,16.7,23.6,1909,0.0,7
1909-08-01,29.1,16.5,22.8,1909,17.7,8
1909-09-01,23.9,14.4,19.15,1909,25.2,9
1909-10-01,22.1,13.0,17.55,1909,29.1,10
1909-11-01,15.1,9.9,12.5,1909,170.2,11
1909-12-01,13.4,8.3,10.85,1909,172.2,12
1910-01-01,11.5,5.3,8.4,1910,10.3,1
1910-02-01,13.4,7.3,10.35,1910,40.8,2
1910-03-01,13.8,6.4,10.1,1910,34.3,3
1910-04-01,17.3,8.7,13.0,1910,39.3,4
1910-05-01,19.5,9.8,14.65,1910,50.4,5
1910-06-01,24.5,13.9,19.2,1910,39.3,6
1910-07-01,27.2,15.1,21.15,1910,0.0,7
1910-08-01,28.8,15.4,22.1,1910,0.0,8
1910-09-01,26.3,15.9,21.1,1910,8.3,9
1910-10-01,20.1,12.7,16.4,1910,105.0,10
1910-11-01,14.7,9.1,11.9,1910,82.1,11
1910-12-01,12.8,7.9,10.35,1910,216.3,12
1911-01-01,10.3,3.6,6.95,1911,17.9,1
1911-02-01,14.1,5.9,10.0,1911,11.2,2
1911-03-01,13.3,6.5,9.9,1911,107.6,3
1911-04-01,15.6,8.1,11.85,1911,88.0,4
1911-05-01,19.6,11.0,15.3,1911,36.7,5
1911-06-01,22.1,12.9,17.5,1911,54.0,6
1911-07-01,29.8,18.1,23.95,1911,1.3,7
1911-08-01,29.6,16.7,23.15,1911,34.7,8
1911-09-01,28.3,18.2,23.25,1911,11.3,9
1911-10-01,18.0,11.9,14.95,1911,107.4,10
1911-11-01,14.3,9.2,11.75,1911,116.5,11
1911-12-01,13.0,8.1,10.55,1911,115.9,12
1912-01-01,11.1,5.8,8.45,1912,105.6,1
1912-02-01,13.4,8.6,11.0,1912,257.7,2
1912-03-01,15.6,9.0,12.3,1912,77.2,3
1912-04-01,18.1,9.6,13.85,1912,37.4,4
1912-05-01,22.3,12.9,17.6,1912,14.6,5
1912-06-01,24.6,12.6,18.6,1912,17.5,6
1912-07-01,24.6,13.0,18.8,1912,2.0,7
1912-08-01,25.8,13.9,19.85,1912,1.3,8
1912-09-01,25.2,15.7,20.45,1912,7.5,9
1912-10-01,19.2,12.2,15.7,1912,74.7,10
1912-11-01,15.8,8.6,12.2,1912,13.5,11
1912-12-01,11.9,5.5,8.7,1912,25.2,12
1913-01-01,12.3,7.2,9.75,1913,181.4,1
1913-02-01,13.2,6.4,9.8,1913,42.8,2
1913-03-01,14.7,7.7,11.2,1913,73.6,3
1913-04-01,15.7,8.4,12.05,1913,16.6,4
1913-05-01,20.4,11.3,15.85,1913,16.8,5
1913-06-01,29.2,12.3,20.75,1913,6.5,6
1913-07-01,28.6,15.9,22.25,1913,0.0,7
1913-08-01,26.7,15.5,21.1,1913,1.6,8
1913-09-01,22.5,14.1,18.3,1913,56.3,9
1913-10-01,18.8,12.4,15.6,1913,81.7,10
1913-11-01,15.5,9.8,12.65,1913,78.1,11
1913-12-01,11.3,5.4,8.35,1913,20.4,12
1914-01-01,10.5,4.2,7.35,1914,34.7,1
1914-02-01,12.7,6.9,9.8,1914,175.4,2
1914-03-01,14.6,7.4,11.0,1914,57.6,3
1914-04-01,17.1,9.4,13.25,1914,53.7,4
